time,q0,q1,q2,q3,pd_error_deg,ai_error_deg,tau_pd,tau_ai
34.52,0.8734603010288857,0.48403319760239233,0.04686998167324856,-0.024128219231461336,0.3962685814458394,58.273453551984176,0.0024944015753812707,6.2160734e-07
34.54,0.8733055982400507,0.48430863270649704,0.04690521016288996,-0.024132584364828496,0.44094871359977367,58.30985271628457,0.002328927545966248,6.259709e-07
34.56,0.8731547999058807,0.4845773397106884,0.04693350805242359,-0.024140071709229098,0.40639115893356326,58.345313286186695,0.004341190708320191,6.3715254e-07
34.58,0.8730104537033139,0.4848347562249884,0.046956676403372206,-0.024146996130764833,0.37069066305278664,58.37923821949843,0.0018703041920632376,6.1499446e-07
34.6,0.8728707220019103,0.4850834463784861,0.04698214227314895,-0.024154316981856893,0.35217527662323617,58.41206151400874,0.0036135953400223326,6.264733e-07
34.62,0.872736327385165,0.48532197074525363,0.04700930440979065,-0.02416635829216048,0.32820044762544254,58.44361525586963,0.0009529493512387005,6.1473327e-07
34.64,0.8726033341404517,0.4855575191580227,0.04704063934164624,-0.024176333187710525,0.31834200228070886,58.47482469464596,0.001837840866399491,6.1516266e-07
34.660000000000004,0.8724701355604412,0.48579293986732586,0.047075144106948984,-0.024187040693651685,0.32430854087072764,58.50606710586996,0.001704418239702249,6.137468e-07
34.68,0.8723341376508911,0.4860341232972082,0.0470984960948842,-0.024201548404820705,0.3438147497041856,58.53795043119184,0.0028413267032601623,6.2254804e-07
34.7,0.8721970665536598,0.48627694835297797,0.04712223659435093,-0.024217791271128674,0.34188978797805264,58.570069346520796,0.0030583231717722765,6.1129373e-07
34.72,0.8720602294055743,0.48651859033862993,0.04715264297635297,-0.024233155063969884,0.33241215519726136,58.602117438919564,0.0015964716118350415,6.183329e-07
34.74,0.8719259664986158,0.4867563537384065,0.0471729761365893,-0.024250182744944025,0.3244007432457188,58.633547112689556,0.0015490059255627577,6.1878893e-07
34.76,0.87179416341294,0.48699024255251455,0.04718741930447967,-0.024264949148069554,0.3200088954786182,58.66438604121105,0.0017357803721085438,6.1228195e-07
