time,pd_error,lqr_error,hybrid_error,pd_tau,lqr_tau,hybrid_tau
9.22,9.705272782802993,10.293203226514446,13.688717592095264,0.0024597423658837612,0.4330127018922193,0.43300013041610447
9.24,9.709316288069965,10.300433983607599,13.680778189219309,0.004679612616811785,0.4330127018922193,0.4330127018922193
9.26,9.70985655783274,10.307659746304706,13.672842866644492,0.002308793183848994,0.4330127018922193,0.4330000003004597
9.28,9.712093170183191,10.314896392353852,13.664905848385816,0.004960601950562495,0.4330127018922193,0.4330127018922193
9.3,9.714879587644978,10.322127938355024,13.65697294646482,0.0038826288635781005,0.4330127018922193,0.43300069002222225
9.32,9.718068858535942,10.329370086933412,13.64903821733106,0.004921483776070625,0.4330127018922193,0.4330127018922193
9.34,9.721931792059031,10.329230068637516,13.641107769364286,0.0038337815847315476,0.42518036006390625,0.4330005805529487
9.36,9.725369580475197,10.321713870910836,13.63317549178097,0.004154044623306053,0.4330127018922193,0.4330127018922193
9.38,9.728076620740604,10.314194455696482,13.625247558699787,0.004797164905706857,0.4330127018922193,0.43300111843707795
9.4,9.730492063052212,10.306674601248329,13.617317691682965,0.0034313006926300605,0.4330127018922193,0.4330127018922193
9.42,9.732475094738264,10.29915156700274,13.60939237393362,0.005372644522683492,0.4330127018922193,0.43300078293090266
9.44,9.73468295243833,10.291627983400302,13.601465159585379,0.004860428974028066,0.4330127018922193,0.4330127018922193
9.46,9.739586089410489,10.284101259394212,13.593542774811425,0.001117739914211875,0.4330127018922193,0.4329999944942777
